Datetime,trajectory,run,year,month,day,hour,minute,seconds,time,latitude,longitude,altitude,pressure,potential temperature,air temperature,rainfall,mix depth,relative humidity,terrain above msl,solar flux,AP_O3,AP_PM,AP_Pres,AP_ALD2,AP_CO,AP_ETH,AP_FORM,AP_H2O2,AP_HNO3,AP_HONO,AP_ISOP,AP_IOLE,AP_N2O5,AP_NH3,AP_NO,AP_NO2,AP_NOX,AP_ANO3_PPB,AP_PAN,AP_PANX,AP_SO2,AP_SULF,AP_TERP,AP_TOL,AP_VOC,AP_XLY,AP_ANO3,AP_XYL
2020-09-13 00:00:00,1,1,2020,9,13,0,0,0,0.0,47.42,-120.31,100.0,935.5,301.3,295.6,0.0,229.4,35.9,572.9,423.9,91.25126647949219,99.26299285888672,93735.796875,3.62758469581604,840.8640747070312,2.0902769565582275,3.0032942295074463,7.764345169067383,2.4973227977752686,0.0032276264391839504,0.0047458261251449585,0.008982849307358265,0.0056785945780575275,10.992399215698242,0.010379847139120102,0.9743360877037048,0.98471599817276,,0.6646054983139038,0.38548851013183594,1.134835958480835,1.8681143046705984e-05,0.011916624382138252,0.9198053479194641,76.78506469726562,,0.42618194222450256,0.07317447662353516
2020-09-13 00:00:00,2,1,2020,9,13,0,0,0,0.0,47.42,-120.31,500.0,892.6,303.4,293.7,0.0,229.6,35.4,572.9,423.9,91.25126647949219,99.26299285888672,93735.796875,3.62758469581604,840.8640747070312,2.0902769565582275,3.0032942295074463,7.764345169067383,2.4973227977752686,0.0032276264391839504,0.0047458261251449585,0.008982849307358265,0.0056785945780575275,10.992399215698242,0.010379847139120102,0.9743360877037048,0.98471599817276,,0.6646054983139038,0.38548851013183594,1.134835958480835,1.8681143046705984e-05,0.011916624382138252,0.9198053479194641,76.78506469726562,,0.42618194222450256,0.07317447662353516
2020-09-13 00:00:00,3,1,2020,9,13,0,0,0,0.0,47.42,-120.31,1000.0,842.2,306.0,291.3,0.0,229.7,30.5,573.0,423.9,91.25126647949219,99.26299285888672,93735.796875,3.62758469581604,840.8640747070312,2.0902769565582275,3.0032942295074463,7.764345169067383,2.4973227977752686,0.0032276264391839504,0.0047458261251449585,0.008982849307358265,0.0056785945780575275,10.992399215698242,0.010379847139120102,0.9743360877037048,0.98471599817276,,0.6646054983139038,0.38548851013183594,1.134835958480835,1.8681143046705984e-05,0.011916624382138252,0.9198053479194641,76.78506469726562,,0.42618194222450256,0.07317447662353516
2020-09-12 23:00:00,1,1,2020,9,12,23,0,0,-1.0,47.398,-120.405,90.9,937.9,300.3,294.9,0.0,218.1,40.2,565.7,578.3,51.40574645996094,16.79820442199707,92419.8984375,1.0305612087249756,254.40228271484375,0.7583250403404236,1.6155264377593994,1.6424483060836792,0.8947061896324158,0.0012008817866444588,0.00843909103423357,0.0049677081406116486,0.0013087090337648988,1.0890121459960938,0.0011929840547963977,0.5232433080673218,0.5244362950325012,,0.40109074115753174,0.2517167329788208,0.2784978449344635,1.7115009541157633e-05,0.0689486488699913,0.2865797281265259,33.123287200927734,,0.017075344920158386,0.0332348607480526
2020-09-12 23:00:00,2,1,2020,9,12,23,0,0,-1.0,47.352,-120.436,487.6,894.6,302.6,293.1,0.0,226.7,37.9,569.2,579.0,51.40574645996094,16.79820442199707,92419.8984375,1.0305612087249756,254.40228271484375,0.7583250403404236,1.6155264377593994,1.6424483060836792,0.8947061896324158,0.0012008817866444588,0.00843909103423357,0.0049677081406116486,0.0013087090337648988,1.0890121459960938,0.0011929840547963977,0.5232433080673218,0.5244362950325012,,0.40109074115753174,0.2517167329788208,0.2784978449344635,1.7115009541157633e-05,0.0689486488699913,0.2865797281265259,33.123287200927734,,0.017075344920158386,0.0332348607480526
2020-09-12 23:00:00,3,1,2020,9,12,23,0,0,-1.0,47.323,-120.447,996.3,842.8,305.4,290.8,0.0,231.6,29.7,572.3,579.4,51.40574645996094,16.79820442199707,92419.8984375,1.0305612087249756,254.40228271484375,0.7583250403404236,1.6155264377593994,1.6424483060836792,0.8947061896324158,0.0012008817866444588,0.00843909103423357,0.0049677081406116486,0.0013087090337648988,1.0890121459960938,0.0011929840547963977,0.5232433080673218,0.5244362950325012,,0.40109074115753174,0.2517167329788208,0.2784978449344635,1.7115009541157633e-05,0.0689486488699913,0.2865797281265259,33.123287200927734,,0.017075344920158386,0.0332348607480526
2020-09-12 22:00:00,1,1,2020,9,12,22,0,0,-2.0,47.377,-120.489,83.6,939.9,299.4,294.2,0.0,205.1,44.5,559.4,699.6,51.4879035949707,12.128983497619629,89426.6328125,0.9237451553344727,182.49159240722656,0.7039627432823181,1.4144809246063232,1.7101185321807861,1.01594877243042,0.001081783790141344,0.007504705805331469,0.010704195126891136,0.00013860604667570442,1.03571355342865,0.0005283674108795822,0.4399464726448059,0.44047486782073975,,0.24715881049633026,0.16807757318019867,0.3022924065589905,5.851189052918926e-05,0.28177618980407715,0.19010770320892334,30.28218650817871,,0.011941304430365562,0.030570877715945244
2020-09-12 22:00:00,2,1,2020,9,12,22,0,0,-2.0,47.285,-120.554,476.0,896.5,301.9,292.5,0.0,222.2,40.2,565.8,701.1,51.4879035949707,12.128983497619629,89426.6328125,0.9237451553344727,182.49159240722656,0.7039627432823181,1.4144809246063232,1.7101185321807861,1.01594877243042,0.001081783790141344,0.007504705805331469,0.010704195126891136,0.00013860604667570442,1.03571355342865,0.0005283674108795822,0.4399464726448059,0.44047486782073975,,0.24715881049633026,0.16807757318019867,0.3022924065589905,5.851189052918926e-05,0.28177618980407715,0.19010770320892334,30.28218650817871,,0.011941304430365562,0.030570877715945244
2020-09-12 22:00:00,3,1,2020,9,12,22,0,0,-2.0,47.232,-120.583,992.1,843.6,304.8,290.3,0.0,231.4,29.2,570.3,701.9,51.4879035949707,12.128983497619629,89426.6328125,0.9237451553344727,182.49159240722656,0.7039627432823181,1.4144809246063232,1.7101185321807861,1.01594877243042,0.001081783790141344,0.007504705805331469,0.010704195126891136,0.00013860604667570442,1.03571355342865,0.0005283674108795822,0.4399464726448059,0.44047486782073975,,0.24715881049633026,0.16807757318019867,0.3022924065589905,5.851189052918926e-05,0.28177618980407715,0.19010770320892334,30.28218650817871,,0.011941304430365562,0.030570877715945244
2020-09-12 21:00:00,1,1,2020,9,12,21,0,0,-3.0,47.357,-120.564,77.8,941.7,298.6,293.5,0.0,191.1,48.5,553.9,776.7,51.225379943847656,12.426359176635742,88095.953125,0.9196712970733643,184.77850341796875,0.7194193601608276,1.4142122268676758,1.7244126796722412,1.0133217573165894,0.002061662031337619,0.008656886406242847,0.010060243308544159,0.00021641716011799872,1.1630232334136963,0.0013362172758206725,0.5128116607666016,0.5141478776931763,,0.27131780982017517,0.18606355786323547,0.28915318846702576,5.1823830290231854e-05,0.24635754525661469,0.19956843554973602,30.45442771911621,,0.013492781668901443,0.032997921109199524
2020-09-12 21:00:00,2,1,2020,9,12,21,0,0,-3.0,47.22,-120.663,465.4,898.2,301.1,292.0,0.0,216.6,42.4,562.8,778.8,51.225379943847656,12.426359176635742,88095.953125,0.9196712970733643,184.77850341796875,0.7194193601608276,1.4142122268676758,1.7244126796722412,1.0133217573165894,0.002061662031337619,0.008656886406242847,0.010060243308544159,0.00021641716011799872,1.1630232334136963,0.0013362172758206725,0.5128116607666016,0.5141478776931763,,0.27131780982017517,0.18606355786323547,0.28915318846702576,5.1823830290231854e-05,0.24635754525661469,0.19956843554973602,30.45442771911621,,0.013492781668901443,0.032997921109199524
2020-09-12 21:00:00,3,1,2020,9,12,21,0,0,-3.0,47.148,-120.717,987.5,844.6,304.3,289.9,0.0,229.2,28.8,567.1,779.9,51.225379943847656,12.426359176635742,88095.953125,0.9196712970733643,184.77850341796875,0.7194193601608276,1.4142122268676758,1.7244126796722412,1.0133217573165894,0.002061662031337619,0.008656886406242847,0.010060243308544159,0.00021641716011799872,1.1630232334136963,0.0013362172758206725,0.5128116607666016,0.5141478776931763,,0.27131780982017517,0.18606355786323547,0.28915318846702576,5.1823830290231854e-05,0.24635754525661469,0.19956843554973602,30.45442771911621,,0.013492781668901443,0.032997921109199524
2020-09-12 20:00:00,1,1,2020,9,12,20,0,0,-4.0,47.337,-120.631,73.2,943.1,297.8,292.8,0.0,176.2,52.4,549.1,804.4,52.848480224609375,13.094627380371094,87466.8671875,0.8958510160446167,198.79916381835938,0.6593731641769409,1.3599389791488647,1.7286499738693237,1.13169527053833,0.0016734099481254816,0.006863873451948166,0.009178640320897102,0.0002616663696244359,1.1208186149597168,0.0013912084978073835,0.4485906958580017,0.4499819278717041,,0.3279789090156555,0.2115553766489029,0.2762230634689331,4.9435348046245053e-05,0.24725328385829926,0.2123487889766693,29.989477157592773,,0.014801589772105217,0.030175359919667244
2020-09-12 20:00:00,2,1,2020,9,12,20,0,0,-4.0,47.156,-120.765,455.9,899.8,300.4,291.5,0.0,209.9,44.4,560.4,806.8,52.848480224609375,13.094627380371094,87466.8671875,0.8958510160446167,198.79916381835938,0.6593731641769409,1.3599389791488647,1.7286499738693237,1.13169527053833,0.0016734099481254816,0.006863873451948166,0.009178640320897102,0.0002616663696244359,1.1208186149597168,0.0013912084978073835,0.4485906958580017,0.4499819278717041,,0.3279789090156555,0.2115553766489029,0.2762230634689331,4.9435348046245053e-05,0.24725328385829926,0.2123487889766693,29.989477157592773,,0.014801589772105217,0.030175359919667244
2020-09-12 20:00:00,3,1,2020,9,12,20,0,0,-4.0,47.072,-120.848,982.7,845.8,303.8,289.5,0.0,225.3,28.4,562.8,807.9,52.848480224609375,13.094627380371094,87466.8671875,0.8958510160446167,198.79916381835938,0.6593731641769409,1.3599389791488647,1.7286499738693237,1.13169527053833,0.0016734099481254816,0.006863873451948166,0.009178640320897102,0.0002616663696244359,1.1208186149597168,0.0013912084978073835,0.4485906958580017,0.4499819278717041,,0.3279789090156555,0.2115553766489029,0.2762230634689331,4.9435348046245053e-05,0.24725328385829926,0.2123487889766693,29.989477157592773,,0.014801589772105217,0.030175359919667244
2020-09-12 19:00:00,1,1,2020,9,12,19,0,0,-5.0,47.318,-120.691,69.5,944.2,297.0,292.1,0.0,160.6,56.1,545.3,780.7,57.38619613647461,33.264312744140625,88795.0859375,1.7347747087478638,437.6872253417969,1.465313196182251,2.399137020111084,2.0569417476654053,1.1161597967147827,0.003494533710181713,0.012957301922142506,0.006790583021938801,0.002077485667541623,1.7223459482192993,0.001182124367915094,0.8060922622680664,0.8072744011878967,,0.9333811402320862,0.5802581906318665,0.2385365515947342,6.830695383541752e-06,0.135606050491333,0.5519449710845947,57.353702545166016,,0.4842035472393036,0.06885398924350739
2020-09-12 19:00:00,2,1,2020,9,12,19,0,0,-5.0,47.093,-120.857,447.7,901.2,299.8,290.9,0.0,202.5,46.2,558.5,783.0,57.38619613647461,33.264312744140625,88795.0859375,1.7347747087478638,437.6872253417969,1.465313196182251,2.399137020111084,2.0569417476654053,1.1161597967147827,0.003494533710181713,0.012957301922142506,0.006790583021938801,0.002077485667541623,1.7223459482192993,0.001182124367915094,0.8060922622680664,0.8072744011878967,,0.9333811402320862,0.5802581906318665,0.2385365515947342,6.830695383541752e-06,0.135606050491333,0.5519449710845947,57.353702545166016,,0.4842035472393036,0.06885398924350739
2020-09-12 19:00:00,3,1,2020,9,12,19,0,0,-5.0,47.002,-120.975,977.8,847.0,303.2,289.1,0.0,219.6,28.2,557.7,783.7,57.38619613647461,33.264312744140625,88795.0859375,1.7347747087478638,437.6872253417969,1.465313196182251,2.399137020111084,2.0569417476654053,1.1161597967147827,0.003494533710181713,0.012957301922142506,0.006790583021938801,0.002077485667541623,1.7223459482192993,0.001182124367915094,0.8060922622680664,0.8072744011878967,,0.9333811402320862,0.5802581906318665,0.2385365515947342,6.830695383541752e-06,0.135606050491333,0.5519449710845947,57.353702545166016,,0.4842035472393036,0.06885398924350739
2020-09-12 18:00:00,1,1,2020,9,12,18,0,0,-6.0,47.298,-120.743,66.7,945.1,296.3,291.5,0.0,144.7,59.7,542.3,707.4,58.38103103637695,35.51192092895508,88705.5625,1.7559452056884766,498.54473876953125,1.5702471733093262,2.38313364982605,1.9852756261825562,1.5130175352096558,0.0027904862072318792,0.010457978583872318,0.008234236389398575,0.0012466823682188988,2.0122487545013428,0.0004990154993720353,0.802499532699585,0.8029985427856445,,1.1225192546844482,0.6821979284286499,0.19954586029052734,6.605356247746386e-06,0.19201266765594482,0.6356381177902222,62.03085708618164,,0.2621226906776428,0.07792779803276062
2020-09-12 18:00:00,2,1,2020,9,12,18,0,0,-6.0,47.032,-120.941,440.9,902.4,299.1,290.4,0.0,194.6,47.8,557.4,709.1,58.38103103637695,35.51192092895508,88705.5625,1.7559452056884766,498.54473876953125,1.5702471733093262,2.38313364982605,1.9852756261825562,1.5130175352096558,0.0027904862072318792,0.010457978583872318,0.008234236389398575,0.0012466823682188988,2.0122487545013428,0.0004990154993720353,0.802499532699585,0.8029985427856445,,1.1225192546844482,0.6821979284286499,0.19954586029052734,6.605356247746386e-06,0.19201266765594482,0.6356381177902222,62.03085708618164,,0.2621226906776428,0.07792779803276062
2020-09-12 18:00:00,3,1,2020,9,12,18,0,0,-6.0,46.938,-121.1,973.0,848.3,302.7,288.8,0.0,212.4,28.0,551.7,709.1,58.38103103637695,35.51192092895508,88705.5625,1.7559452056884766,498.54473876953125,1.5702471733093262,2.38313364982605,1.9852756261825562,1.5130175352096558,0.0027904862072318792,0.010457978583872318,0.008234236389398575,0.0012466823682188988,2.0122487545013428,0.0004990154993720353,0.802499532699585,0.8029985427856445,,1.1225192546844482,0.6821979284286499,0.19954586029052734,6.605356247746386e-06,0.19201266765594482,0.6356381177902222,62.03085708618164,,0.2621226906776428,0.07792779803276062
2020-09-12 17:00:00,1,1,2020,9,12,17,0,0,-7.0,47.274,-120.789,63.8,945.4,295.7,290.9,0.0,137.6,60.7,551.7,589.5,58.012203216552734,33.500755310058594,88276.515625,1.650652289390564,501.9051513671875,1.351048469543457,2.2502992153167725,1.9161272048950195,1.8095951080322266,0.0018983007175847888,0.005845834966748953,0.004238709807395935,0.003711424767971039,2.218536853790283,0.00023580354172736406,0.6760672330856323,0.6763030290603638,,1.1353925466537476,0.6586828827857971,0.19702063500881195,3.850050688924966e-06,0.0657351166009903,0.6264533400535583,56.894859313964844,,0.14090119302272797,0.07034237682819366
